price;qty;side;trade_time
41.15;50;buy;10:19:04.895
41.15;30;buy;10:19:07.454
41.15;90;buy;10:19:09.768
41.15;1;buy;10:19:13.660
41.145;12;sell;10:19:19.836
41.12;2;sell;10:19:19.992
41.135;163;buy;10:19:21.875
41.13;5;sell;10:19:25.000
41.145;5;sell;10:19:48.612
41.15;2;buy;10:19:49.635
41.15;25;buy;10:19:53.646
41.15;1;buy;10:19:53.801
41.15;25;buy;10:19:56.667
41.15;25;buy;10:19:59.188
41.145;10;sell;10:20:05.566
41.145;1;sell;10:20:07.169
41.15;1;buy;10:20:09.483
41.15;20;buy;10:20:09.612
41.15;1;buy;10:20:12.544
41.15;1;buy;10:20:12.631
41.15;1;buy;10:20:12.718
41.15;1;buy;10:20:12.813
41.15;1;buy;10:20:12.896
41.15;32;buy;10:20:12.979
41.15;1;buy;10:20:12.987
41.15;1;buy;10:20:13.040
41.15;1;buy;10:20:13.131
41.15;1;buy;10:20:13.223
41.15;1;buy;10:20:13.294
41.15;1;buy;10:20:13.367
41.15;1;buy;10:20:13.459
41.145;1;sell;10:20:14.622
41.145;1;sell;10:20:14.648
41.15;8;buy;10:20:15.888
41.145;134;sell;10:20:21.344
41.15;174;buy;10:20:22.189
41.145;400;sell;10:20:24.364
41.145;100;sell;10:20:32.342
41.145;46;sell;10:20:33.041
41.14;10;buy;10:20:45.268
41.145;10;buy;10:20:45.646
41.145;1;buy;10:20:46.986
41.14;29;buy;10:21:02.455
41.14;2;buy;10:21:02.729
41.14;211;buy;10:21:09.213
41.14;12;sell;10:21:10.290
41.145;283;buy;10:21:12.332
41.15;404;buy;10:21:13.121
41.15;167;buy;10:21:21.125
41.15;20801;buy;10:21:22.608
41.155;108;buy;10:21:22.722
41.155;108;buy;10:21:22.772
41.155;17;buy;10:21:22.820
41.155;16;sell;10:21:22.821
41.155;18;buy;10:21:22.821
41.16;46;buy;10:21:22.822
41.165;200;buy;10:21:22.858
41.165;110;buy;10:21:22.872
41.165;23;buy;10:21:22.921
41.17;106;buy;10:21:22.937
41.17;104;buy;10:21:22.972
41.17;84;buy;10:21:22.982
41.175;1;buy;10:21:23.037
41.175;1;buy;10:21:23.072
41.175;955;buy;10:21:23.121
41.19;4;buy;10:21:23.236
41.19;220;buy;10:21:23.253
41.19;11;buy;10:21:23.274
41.19;12;buy;10:21:23.323
41.19;1;buy;10:21:23.337
41.19;17;buy;10:21:23.370
41.19;109;buy;10:21:23.437
41.19;1;buy;10:21:23.537
41.19;1;buy;10:21:23.737
41.19;1;buy;10:21:23.937
41.19;108;buy;10:21:24.121
41.195;1;buy;10:21:24.137
41.195;20;buy;10:21:24.258
41.195;1;buy;10:21:24.437
41.195;1;buy;10:21:24.637
41.19;4;buy;10:21:25.637
41.195;1;buy;10:21:25.737
41.185;201;sell;10:21:28.939
41.185;537;sell;10:21:29.016
41.185;220;sell;10:21:29.034
41.185;8;sell;10:21:29.035
41.185;242;sell;10:21:29.081
41.18;1;buy;10:21:29.347
41.17;40;buy;10:21:33.269
41.17;1;buy;10:21:40.407
41.17;1000;buy;10:21:41.373
41.17;22;sell;10:21:41.374
41.17;18;buy;10:21:41.374
41.17;1;buy;10:21:47.323
41.165;200;sell;10:21:47.985
41.165;110;buy;10:21:53.144
41.16;1;buy;10:21:55.121
41.155;353;sell;10:22:10.859
41.16;1;buy;10:22:16.964
41.155;200;sell;10:22:18.951
41.155;5;buy;10:22:20.042
41.15;220;sell;10:22:23.203
41.155;120;buy;10:22:24.108
41.155;68;buy;10:22:24.337
41.155;107;sell;10:22:25.462
41.155;248;sell;10:22:25.572
41.16;84;buy;10:22:25.637
41.16;1;buy;10:22:25.961
41.16;1;buy;10:22:26.237
41.16;1;buy;10:22:26.937
41.16;1;buy;10:22:27.637
41.16;1;buy;10:22:28.237
41.16;1;buy;10:22:28.937
41.16;1;buy;10:22:29.637
41.16;1;buy;10:22:30.337
41.16;1;buy;10:22:31.037
41.16;1;buy;10:22:31.737
41.16;1;buy;10:22:32.637
41.155;100;sell;10:22:32.641
41.16;1;buy;10:22:33.637
41.16;1;buy;10:22:34.037
41.16;1;buy;10:22:34.937
41.16;1;buy;10:22:35.937
41.16;1;buy;10:22:36.637
41.16;1;buy;10:22:37.637
41.16;1;buy;10:22:38.637
41.16;1;buy;10:22:39.637
41.155;100;sell;10:22:39.677
41.16;1;buy;10:22:40.637
41.16;1;buy;10:22:41.077
41.16;1;buy;10:22:41.637
41.16;45;buy;10:22:42.132
41.16;1;buy;10:22:42.437
41.16;1;buy;10:22:43.637
41.16;1;buy;10:22:44.637
41.155;200;sell;10:22:44.959
41.16;1;buy;10:22:46.637
41.16;1;buy;10:22:47.037
41.16;1;buy;10:22:48.237
41.155;100;sell;10:22:48.646
41.16;1;buy;10:22:49.637
41.16;1;buy;10:22:51.637
41.16;1;buy;10:22:52.637
41.16;150;buy;10:22:53.373
41.155;10;sell;10:22:54.900
41.155;100;sell;10:22:56.231
41.16;26;buy;10:22:59.338
41.16;7;buy;10:22:59.427
41.16;1;buy;10:23:01.118
41.16;6;buy;10:23:03.514
41.16;24;buy;10:23:06.311
41.155;100;sell;10:23:07.756
41.155;15;sell;10:23:08.050
41.155;83;sell;10:23:11.148
41.155;1;buy;10:23:16.905
41.155;50;buy;10:23:20.979
41.155;6;buy;10:23:22.237
41.15;12;sell;10:23:30.116
41.15;248;sell;10:23:30.117
41.155;3;buy;10:23:30.201
41.15;12;sell;10:23:30.738
41.15;3;sell;10:23:36.046
41.155;10;buy;10:23:49.396
41.155;1;buy;10:23:52.786
41.15;30;sell;10:23:52.834
41.155;2;buy;10:24:00.507
41.155;3;buy;10:24:02.271
41.15;100;sell;10:24:05.681
41.155;3000;buy;10:24:06.962
41.165;2;buy;10:24:12.245
41.155;500;sell;10:24:12.974
41.155;150;sell;10:24:15.712
41.155;100;sell;10:24:23.255
41.155;2;sell;10:24:23.831
41.155;100;sell;10:24:24.204
41.16;2;buy;10:24:30.205
41.155;100;sell;10:24:31.556
41.155;100;sell;10:24:40.009
41.16;192;buy;10:24:41.408
41.17;100;buy;10:24:41.597
41.17;144;buy;10:24:41.658
41.175;150;buy;10:24:41.909
41.18;164;buy;10:24:42.161
41.19;200;buy;10:24:42.411
41.19;192;buy;10:24:42.662
41.19;192;buy;10:24:42.912
41.19;2473;buy;10:24:43.055
41.195;293;buy;10:24:43.121
41.2;200;buy;10:24:43.163
41.2;30;buy;10:24:43.371
41.2;65;buy;10:24:43.472
41.205;65;buy;10:24:44.121
41.21;66;buy;10:24:44.183
41.21;66;buy;10:24:44.283
41.21;21;buy;10:24:44.313
41.21;66;buy;10:24:44.383
41.21;66;buy;10:24:45.083
41.21;980;buy;10:24:47.054
41.215;4;buy;10:24:47.272
41.215;53;buy;10:24:47.372
41.215;200;buy;10:24:47.443
41.215;303;sell;10:24:50.316
41.215;200;sell;10:24:51.534
41.215;2;sell;10:24:52.514
41.22;173;buy;10:24:53.767
41.215;200;sell;10:24:54.667
41.215;7762;sell;10:24:57.735
41.18;28;buy;10:24:57.735
41.175;17;sell;10:24:57.971
41.165;200;sell;10:24:58.380
41.18;110;buy;10:24:59.135
41.18;117;buy;10:24:59.797
41.18;192;buy;10:25:00.802
41.18;192;buy;10:25:01.052
41.18;192;buy;10:25:01.304
41.18;174;buy;10:25:01.556
41.18;18;buy;10:25:01.556
41.18;192;buy;10:25:01.809
41.185;100;sell;10:25:06.027
41.195;1;buy;10:25:13.051
41.2;125;sell;10:25:13.053
41.195;150;sell;10:25:13.487
41.195;50;buy;10:25:14.532
41.195;10;buy;10:25:14.713
41.195;10;buy;10:25:14.875
41.195;10;buy;10:25:15.272
41.195;10;buy;10:25:15.425
41.19;1;sell;10:25:16.979
41.19;150;sell;10:25:20.372
41.19;150;sell;10:25:27.258
41.195;43;buy;10:25:27.381
41.2;78;buy;10:25:27.481
41.2;47;buy;10:25:27.581
41.205;125;buy;10:25:30.819
41.205;127;buy;10:25:31.071
41.21;125;sell;10:25:31.072
41.215;192;buy;10:25:31.332
41.215;125;buy;10:25:31.606
41.215;125;buy;10:25:31.856
41.22;300;buy;10:25:32.004
41.215;150;sell;10:25:34.184
41.215;200;sell;10:25:35.249
41.215;1;sell;10:25:37.299
41.22;192;buy;10:25:38.418
41.22;200;buy;10:25:38.669
41.22;192;buy;10:25:38.920
41.22;192;buy;10:25:39.170
41.22;140;buy;10:25:39.421
41.22;150;sell;10:25:40.995
41.22;83;sell;10:25:44.250
41.225;462;buy;10:25:44.564
41.23;200;sell;10:25:45.199
41.235;1;buy;10:25:45.473
41.235;60;buy;10:25:47.173
41.23;1;sell;10:25:49.781
41.23;1;sell;10:25:50.759
41.235;900;buy;10:25:51.904
41.23;105;sell;10:25:54.444
41.23;179;sell;10:25:56.081
41.23;22;sell;10:25:56.109
41.23;121;sell;10:25:56.181
41.23;8;sell;10:25:56.933
41.23;18;sell;10:25:57.220
41.205;200;sell;10:26:01.270
41.215;10;buy;10:26:05.328
41.22;7;buy;10:26:08.620
41.22;1089;buy;10:26:09.192
41.225;200;sell;10:26:10.172
41.235;5;buy;10:26:14.575
41.225;14;sell;10:26:15.852
41.22;200;sell;10:26:17.023
41.22;101;sell;10:26:19.070
41.235;3;buy;10:26:19.373
41.21;6;sell;10:26:23.070
41.2;200;sell;10:26:24.336
41.22;8;buy;10:26:27.299
41.2;200;sell;10:26:31.778
41.2;267;sell;10:26:32.070
41.21;1;buy;10:26:32.695
41.195;243;sell;10:26:33.036
41.195;113;sell;10:26:33.070
41.19;1;sell;10:26:34.336
41.17;106;sell;10:26:35.619
41.165;63;sell;10:26:35.709
41.165;243;sell;10:26:35.715
41.155;200;sell;10:26:38.561
41.155;248;sell;10:26:53.043
41.16;30;buy;10:26:56.476
41.155;4;sell;10:26:58.368
41.155;11;sell;10:27:01.918
41.165;200;buy;10:27:10.478
41.16;1;sell;10:27:11.326
41.155;10;sell;10:27:14.041
41.155;90;sell;10:27:17.411
41.15;201;sell;10:27:29.851
41.15;11;sell;10:27:30.220
41.15;52;sell;10:27:31.070
41.155;200;buy;10:27:31.374
41.155;200;buy;10:27:31.625
41.155;200;buy;10:27:31.875
41.155;196;buy;10:27:32.126
41.165;200;buy;10:27:32.377
41.165;185;buy;10:27:32.627
41.17;125;buy;10:27:32.878
41.175;20;buy;10:27:34.678
41.175;1;buy;10:27:38.086
41.175;6;buy;10:27:39.680
41.175;250;buy;10:27:40.206
41.175;125;buy;10:27:40.207
41.175;201;sell;10:27:42.684
41.175;47;sell;10:27:42.781
41.175;18;sell;10:27:42.821
41.175;265;sell;10:27:44.792
41.16;1;sell;10:27:45.975
41.165;1;buy;10:27:47.065
41.165;1;buy;10:27:48.744
41.155;100;sell;10:27:49.649
41.165;50;buy;10:27:53.335
41.165;156;buy;10:27:55.326
41.165;9;buy;10:27:57.301
41.16;2019;sell;10:28:00.295
41.165;20;buy;10:28:00.496
41.175;13;buy;10:28:16.615
41.175;5;buy;10:28:20.208
41.16;3104;sell;10:28:20.677
41.155;2777;buy;10:28:22.879
41.155;3269;buy;10:28:22.927
41.155;1;buy;10:28:38.301
41.15;1942;sell;10:28:40.198
41.145;1;sell;10:28:42.396
41.15;3275;buy;10:28:47.601
41.155;100;buy;10:28:47.605
41.15;2781;buy;10:28:47.657
41.17;4;buy;10:28:48.962
41.15;100;buy;10:28:51.249
41.175;206;sell;10:28:57.015
41.16;103;sell;10:28:57.078
41.155;40;sell;10:28:57.128
41.155;10;buy;10:28:57.166
41.15;100;sell;10:28:57.172
41.155;200;buy;10:29:04.623
41.155;200;buy;10:29:04.874
41.15;200;sell;10:29:08.268
41.155;1;buy;10:29:09.202
41.155;1;buy;10:29:09.908
41.15;2;sell;10:29:10.611
41.15;12;sell;10:29:10.705
41.155;51;buy;10:29:11.166
41.175;109;buy;10:29:11.417
41.18;30;buy;10:29:11.668
41.185;125;buy;10:29:11.919
41.19;117;buy;10:29:12.169
41.19;122;buy;10:29:12.420
41.19;125;buy;10:29:12.671
41.195;43;buy;10:29:12.983
41.2;200;buy;10:29:13.372
41.195;200;sell;10:29:15.152
41.195;5;sell;10:29:16.282
41.19;200;sell;10:29:22.243
41.19;248;sell;10:29:23.340
41.195;20;buy;10:29:28.973
41.18;200;sell;10:29:29.001
41.18;10;sell;10:29:35.287
41.17;200;sell;10:29:38.022
41.16;100;sell;10:29:45.018
41.16;100;sell;10:29:52.932
41.17;100;sell;10:30:00.135
41.155;85;sell;10:30:00.592
41.145;7;sell;10:30:00.643
41.15;141;sell;10:30:02.891
41.15;6;sell;10:30:03.240
41.165;1;buy;10:30:04.132
41.165;1;buy;10:30:05.050
41.16;6;sell;10:30:05.306
41.16;50;sell;10:30:05.725
41.16;125;sell;10:30:06.070
41.165;1;buy;10:30:06.483
41.16;285;sell;10:30:06.485
41.16;121;sell;10:30:06.571
41.165;1;buy;10:30:06.845
41.165;1;buy;10:30:07.134
41.155;100;sell;10:30:07.226
41.165;5;buy;10:30:08.905
41.155;3;sell;10:30:10.276
41.165;1;buy;10:30:11.731
41.16;5;buy;10:30:13.171
41.16;1;buy;10:30:13.243
41.16;1;buy;10:30:14.306
41.145;100;sell;10:30:15.119
41.15;1;buy;10:30:15.123
41.145;100;sell;10:30:16.507
41.15;7;buy;10:30:20.547
41.15;1;buy;10:30:21.360
41.145;100;sell;10:30:22.754
41.15;7;buy;10:30:22.809
41.145;158;sell;10:30:24.070
41.14;110;sell;10:30:24.071
41.145;1;buy;10:30:24.144
41.14;90;sell;10:30:25.165
41.145;13;buy;10:30:25.656
41.145;5;buy;10:30:28.715
41.145;1;buy;10:30:29.159
41.145;400;buy;10:30:29.190
41.145;5;buy;10:30:30.038
41.145;1;buy;10:30:30.560
41.145;2;buy;10:30:30.972
41.145;18;buy;10:30:31.819
41.145;2;buy;10:30:32.927
41.145;1;buy;10:30:33.456
41.145;3;buy;10:30:34.436
41.145;11;buy;10:30:38.160
41.145;1;buy;10:30:42.699
41.145;1;buy;10:30:43.219
41.145;3;buy;10:30:43.547
41.145;1;buy;10:30:47.353
41.145;1;buy;10:30:48.022
41.145;4;buy;10:30:50.055
41.145;3;buy;10:30:51.156
41.145;699;buy;10:30:51.215
41.15;200;buy;10:30:51.903
41.155;8;buy;10:30:52.418
41.155;117;buy;10:30:52.925
41.16;125;buy;10:30:53.175
41.17;2;buy;10:30:54.197
41.17;3;buy;10:30:56.691
41.17;3;buy;10:30:58.073
41.175;76;buy;10:30:58.493
41.175;8;sell;10:30:58.756
41.185;3;buy;10:31:00.177
41.19;84;sell;10:31:00.688
41.195;2;buy;10:31:01.979
41.2;4;buy;10:31:04.181
41.2;1;buy;10:31:05.833
41.2;240;buy;10:31:06.946
41.19;100;sell;10:31:07.906
41.195;1;buy;10:31:11.073
41.195;5;buy;10:31:12.679
41.195;4;buy;10:31:12.868
41.19;200;sell;10:31:14.578
41.195;1;buy;10:31:16.191
41.195;1;buy;10:31:17.299
41.195;19;buy;10:31:18.290
41.195;1;buy;10:31:19.106
41.195;2;buy;10:31:20.881
41.19;200;sell;10:31:21.895
41.195;4;buy;10:31:23.343
41.185;3;sell;10:31:23.343
41.195;25;buy;10:31:24.400
41.195;1;buy;10:31:24.665
41.195;1;buy;10:31:24.876
41.195;1;buy;10:31:26.009
41.195;1;buy;10:31:27.436
41.185;150;sell;10:31:28.987
41.195;1;buy;10:31:29.685
41.195;1;buy;10:31:31.354
41.18;500;sell;10:31:31.693
41.195;1;buy;10:31:35.118
41.18;200;sell;10:31:35.851
41.195;1;buy;10:31:38.450
41.195;1;buy;10:31:39.048
41.19;3;buy;10:31:42.419
41.19;5;buy;10:31:42.601
41.19;1;buy;10:31:43.505
41.19;3;buy;10:31:45.884
41.19;4;buy;10:31:46.355
41.17;200;sell;10:31:48.233
41.185;1;buy;10:31:48.636
41.17;30;sell;10:31:48.665
41.185;2;buy;10:31:49.458
41.175;2;buy;10:31:51.002
41.18;1;buy;10:31:55.333
41.17;75;sell;10:31:55.645
41.175;2;buy;10:31:56.725
41.16;80;sell;10:31:57.172
41.175;1;buy;10:31:57.378
41.17;14;buy;10:31:59.606
41.155;40;sell;10:32:01.446
41.155;74;sell;10:32:02.549
41.15;10;buy;10:32:04.965
41.15;1;buy;10:32:06.388
41.15;1;buy;10:32:09.434
41.15;2;buy;10:32:09.523
41.15;5;buy;10:32:10.236
41.15;1;buy;10:32:12.870
41.15;5;buy;10:32:13.407
41.15;4;buy;10:32:14.027
41.145;52;sell;10:32:14.313
41.145;5000;sell;10:32:15.405
41.14;4;sell;10:32:15.561
41.14;5000;sell;10:32:16.697
41.14;75;sell;10:32:16.702
41.145;514;buy;10:32:16.705
41.165;986;buy;10:32:16.707
41.155;12;sell;10:32:16.870
41.17;1;buy;10:32:16.929
41.17;100;buy;10:32:17.004
41.17;149;buy;10:32:17.005
41.18;200;buy;10:32:17.255
41.175;200;buy;10:32:17.506
41.18;132;buy;10:32:17.756
41.195;2;buy;10:32:17.974
41.195;200;buy;10:32:18.007
41.195;200;buy;10:32:18.257
41.195;200;buy;10:32:18.508
41.195;200;buy;10:32:18.758
41.195;200;buy;10:32:19.009
41.195;6;buy;10:32:19.110
41.195;200;buy;10:32:19.259
41.195;200;buy;10:32:19.510
41.195;200;buy;10:32:19.760
41.195;200;buy;10:32:20.011
41.2;200;buy;10:32:20.261
41.2;200;buy;10:32:20.535
41.2;200;buy;10:32:20.786
41.195;120;sell;10:32:20.787
41.2;200;buy;10:32:21.037
41.2;2;buy;10:32:25.133
41.2;20;buy;10:32:27.060
41.2;2;buy;10:32:27.960
41.2;1;buy;10:32:30.003
41.195;6;sell;10:32:30.530
41.2;2;buy;10:32:35.101
41.195;1;sell;10:32:35.178
41.2;2900;buy;10:32:38.295
41.2;300;buy;10:32:38.296
41.2;200;buy;10:32:38.546
41.2;200;buy;10:32:38.796
41.2;200;buy;10:32:39.047
41.2;119;buy;10:32:39.071
41.2;200;buy;10:32:39.297
41.2;200;buy;10:32:39.548
41.2;200;buy;10:32:39.798
41.2;200;buy;10:32:40.049
41.2;200;buy;10:32:40.299
41.2;200;buy;10:32:40.549
41.2;200;buy;10:32:40.800
41.2;10;buy;10:32:40.831
41.2;1;buy;10:32:40.851
41.2;200;buy;10:32:41.050
41.2;200;buy;10:32:41.301
41.2;200;buy;10:32:41.551
41.2;3;buy;10:32:41.797
41.2;200;buy;10:32:41.802
41.2;200;buy;10:32:42.052
41.2;200;buy;10:32:42.303
41.2;22;buy;10:32:44.390
41.195;5000;sell;10:32:44.795
41.18;113;sell;10:32:44.932
41.18;307;sell;10:32:44.942
41.185;2;buy;10:32:48.207
41.185;10;buy;10:32:51.010
41.185;10;buy;10:32:51.506
41.185;10;buy;10:32:51.927
41.185;10;buy;10:32:52.091
41.185;1;buy;10:32:53.264
41.185;445;buy;10:32:54.564
41.195;185;buy;10:32:54.815
41.195;108;buy;10:32:55.065
41.195;117;buy;10:32:55.322
41.195;200;buy;10:32:55.574
41.195;200;buy;10:32:55.824
41.2;200;buy;10:32:56.075
41.2;200;buy;10:32:56.326
41.2;200;buy;10:32:56.577
41.2;2500;buy;10:33:09.152
41.2;200;buy;10:33:09.153
41.2;200;buy;10:33:09.404
41.2;200;buy;10:33:09.655
41.2;200;buy;10:33:09.906
41.215;5;buy;10:33:10.037
41.225;200;buy;10:33:10.157
41.23;200;buy;10:33:10.407
41.23;200;buy;10:33:10.658
41.225;24;sell;10:33:10.736
41.22;888;buy;10:33:10.742
41.23;1;buy;10:33:10.872
41.23;200;buy;10:33:10.909
41.23;119;buy;10:33:10.972
41.23;2447;buy;10:33:11.055
41.235;1;buy;10:33:11.072
41.235;200;buy;10:33:11.159
41.24;17;buy;10:33:11.321
41.24;4;buy;10:33:11.337
41.24;200;buy;10:33:11.410
41.24;66;buy;10:33:11.437
41.24;10;buy;10:33:11.483
41.235;54;sell;10:33:11.531
41.24;1;buy;10:33:11.572
41.24;1;buy;10:33:11.737
41.24;1;buy;10:33:11.837
41.24;1;buy;10:33:11.872
41.24;242;buy;10:33:12.036
41.24;613;buy;10:33:12.071
41.245;70;sell;10:33:12.172
41.245;5;sell;10:33:12.238
41.25;3;buy;10:33:12.737
41.25;2;buy;10:33:12.772
41.25;1;buy;10:33:12.872
41.25;1;buy;10:33:13.037
41.25;206;buy;10:33:13.071
41.25;2;buy;10:33:13.337
41.25;2;buy;10:33:13.472
41.25;1;buy;10:33:13.637
41.25;1;buy;10:33:13.672
41.25;1;buy;10:33:13.872
41.25;1;buy;10:33:13.937
41.25;1;buy;10:33:14.172
41.25;1;buy;10:33:14.237
41.25;1;buy;10:33:14.437
41.25;1;buy;10:33:14.472
41.25;1;buy;10:33:14.637
41.25;1;buy;10:33:14.672
41.25;1;buy;10:33:14.937
41.25;1;buy;10:33:14.972
41.25;1;buy;10:33:15.172
41.245;11;sell;10:33:15.198
41.25;1;buy;10:33:15.337
41.25;1;buy;10:33:15.437
41.25;1;buy;10:33:15.472
41.25;1;buy;10:33:15.737
41.25;1;buy;10:33:15.772
41.25;1;buy;10:33:15.972
41.25;1;buy;10:33:16.037
41.25;1;buy;10:33:16.272
41.25;1;buy;10:33:16.337
41.25;1;buy;10:33:16.537
41.25;1;buy;10:33:16.572
41.25;1;buy;10:33:16.772
41.25;1;buy;10:33:17.037
41.25;1;buy;10:33:17.072
41.25;2;buy;10:33:17.707
41.25;4;buy;10:33:18.037
41.245;106;sell;10:33:18.240
41.25;2;buy;10:33:19.522
41.25;9;buy;10:33:19.672
41.25;6;buy;10:33:19.737
41.25;1;buy;10:33:19.972
41.25;1;buy;10:33:20.037
41.25;1;buy;10:33:20.337
41.25;1;buy;10:33:20.537
41.25;2;buy;10:33:20.672
41.25;1;buy;10:33:20.772
41.25;1;buy;10:33:20.837
41.25;1;buy;10:33:21.072
41.25;1;buy;10:33:21.337
41.25;1;buy;10:33:21.437
41.25;1;buy;10:33:21.573
41.25;1;buy;10:33:21.672
41.25;1;buy;10:33:21.737
41.25;1;buy;10:33:21.972
41.25;1;buy;10:33:22.037
41.25;3;buy;10:33:23.037
41.25;5;buy;10:33:23.672
41.25;855;buy;10:33:23.999
41.245;248;sell;10:33:25.309
41.25;200;buy;10:33:27.109
41.245;201;sell;10:33:27.254
41.245;201;sell;10:33:27.290
41.245;1;sell;10:33:27.622
41.245;75;sell;10:33:27.746
41.245;579;sell;10:33:28.121
41.245;1;sell;10:33:28.666
41.245;16;sell;10:33:28.927
41.245;194;sell;10:33:29.221
41.245;1;sell;10:33:29.846
41.245;500;sell;10:33:30.644
41.245;1;sell;10:33:30.992
41.245;1;sell;10:33:32.337
41.245;50;sell;10:33:34.777
41.245;1;sell;10:33:36.186
41.245;1;sell;10:33:37.248
41.245;5;sell;10:33:37.421
41.245;5;sell;10:33:38.845
41.245;1000;sell;10:33:39.793
41.245;180;sell;10:33:39.794
41.245;200;sell;10:33:39.813
41.225;2259;buy;10:33:39.818
41.245;8;sell;10:33:39.820
41.21;40;sell;10:33:39.983
41.215;211;sell;10:33:41.070
41.2;200;sell;10:33:41.371
41.205;1;buy;10:33:42.651
41.205;29;buy;10:33:44.039
41.205;44;sell;10:33:54.761
41.22;150;buy;10:33:55.600
41.215;2;sell;10:33:58.266
41.23;100;buy;10:33:58.687
41.22;1;sell;10:34:06.096
41.23;600;buy;10:34:08.952
41.235;300;buy;10:34:10.272
41.24;100;buy;10:34:13.102
41.225;50;sell;10:34:14.466
41.24;1;buy;10:34:16.479
41.235;5000;buy;10:34:25.820
41.245;600;buy;10:34:31.557
41.25;10;buy;10:34:33.471
41.25;199;buy;10:34:33.871
41.245;1;sell;10:34:35.151
41.25;25;buy;10:34:43.525
41.25;10;buy;10:34:43.628
41.25;10;buy;10:34:45.119
41.25;1;buy;10:34:46.879
41.25;2000;buy;10:34:49.135
41.25;41;buy;10:34:49.668
41.25;3000;buy;10:34:50.784
41.25;4;buy;10:34:54.064
41.245;3071;sell;10:34:58.259
41.245;30;buy;10:34:58.508
41.23;1940;sell;10:35:01.826
41.225;2;buy;10:35:01.874
41.205;18;buy;10:35:02.036
41.21;50;buy;10:35:02.345
41.2;248;sell;10:35:02.350
41.185;325;sell;10:35:09.502
41.175;201;sell;10:35:13.076
41.175;189;sell;10:35:13.126
41.18;4;buy;10:35:14.428
41.18;18;buy;10:35:14.577
41.18;20;buy;10:35:16.596
41.18;500;buy;10:35:18.623
41.2;1;buy;10:35:25.600
41.2;23;buy;10:35:27.696
41.195;23;buy;10:35:37.170
41.185;5;buy;10:35:41.737
41.18;100;buy;10:35:46.766
41.175;20;sell;10:35:47.577
41.175;51;sell;10:35:47.594
41.175;10;sell;10:35:50.859
41.175;1;sell;10:35:51.012
41.185;3;buy;10:35:52.435
41.185;1;buy;10:35:53.077
41.2;1;buy;10:35:55.320
41.2;3;buy;10:36:00.777
41.195;23;buy;10:36:16.120
41.19;2;sell;10:36:21.805
41.19;3;sell;10:36:23.337
41.2;1;buy;10:36:23.710
41.19;2356;sell;10:36:25.129
41.185;539;sell;10:36:25.739
41.185;680;sell;10:36:43.336
41.185;1108;sell;10:36:44.121
41.185;654;buy;10:36:44.140
41.18;2;sell;10:36:44.236
41.19;5;buy;10:36:46.200
41.18;15;sell;10:36:47.544
41.195;1;buy;10:36:49.793
41.19;1;buy;10:36:50.279
41.195;1;buy;10:36:51.081
41.195;1;buy;10:36:51.725
41.18;3;sell;10:36:53.004
41.195;1;buy;10:36:55.493
41.195;1;buy;10:36:57.246
41.18;1;sell;10:36:58.944
41.19;102;buy;10:37:00.373
41.19;1;sell;10:37:09.394
41.19;114;sell;10:37:14.140
41.2;3000;buy;10:37:14.410
41.235;3000;buy;10:37:17.468
41.24;20;buy;10:37:20.719
41.225;20;sell;10:37:26.471
41.225;5;sell;10:37:34.896
41.245;1;buy;10:37:35.232
41.225;1;sell;10:37:35.598
41.245;1320;buy;10:37:39.054
41.25;12;buy;10:37:40.382
41.25;1;buy;10:37:45.216
41.24;4;sell;10:37:45.606
41.24;12;sell;10:37:58.738
41.24;10;sell;10:38:02.763
41.245;400;sell;10:38:05.965
41.25;21;buy;10:38:07.325
41.245;10;sell;10:38:12.035
41.245;500;sell;10:38:16.505
41.25;16;buy;10:38:16.593
41.245;3;sell;10:38:27.736
41.245;412;sell;10:38:29.182
41.245;436;sell;10:38:29.223
41.24;2;sell;10:38:29.282
41.24;8;sell;10:38:29.320
41.24;2;sell;10:38:29.323
41.245;1;buy;10:38:29.942
41.24;4;sell;10:38:31.320
41.245;2;buy;10:38:32.051
41.24;126;sell;10:38:32.121
41.235;50;sell;10:38:32.732
41.24;2;buy;10:38:47.960
41.24;1;buy;10:38:53.846
41.24;909;buy;10:38:59.432
41.25;3;buy;10:39:09.666
41.25;40;buy;10:39:10.147
41.245;1;sell;10:39:11.073
41.25;24;buy;10:39:16.573
41.245;2;sell;10:39:17.816
41.245;10;sell;10:39:18.353
41.245;10;sell;10:39:18.448
41.245;201;sell;10:39:19.124
41.245;1;sell;10:39:25.596
41.25;15;buy;10:39:29.295
41.245;10;sell;10:39:31.365
41.245;238;sell;10:39:36.013
41.25;3;buy;10:39:41.046
41.25;4500;buy;10:39:41.940
41.245;10;sell;10:39:41.956
41.25;1000;buy;10:39:42.825
41.25;170;buy;10:39:43.182
41.25;436;buy;10:39:43.223
41.245;2;sell;10:39:45.042
41.245;2;sell;10:39:46.423
41.25;100;buy;10:39:49.308
41.25;500;buy;10:39:49.591
41.25;679;buy;10:39:50.036
41.245;1;sell;10:39:53.103
41.25;50;buy;10:39:54.581
41.25;1;buy;10:39:56.770
41.25;4;buy;10:39:59.031
41.25;2;buy;10:40:01.198
41.245;7;sell;10:40:05.144
41.25;121;buy;10:40:12.602
41.245;37;sell;10:40:15.251
41.245;255;sell;10:40:17.121
